Day,Objective,"Campaign Name","Ad Set Name","Ad Name",Gender,Age,"Amount Spent (USD)",Reach,Impressions,"Unique Link Clicks","Unique Landing Page Views","Website Registrations Completed","App Installs","Unique Mobile App Registrations Completed","Mobile App Purchases","Reporting Starts","Reporting Ends"
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",female,45-54,0,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",unknown,35-44,0.04,3,3,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",female,45-54,0,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,25-34,0.11,8,8,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",female,25-34,0.06,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,35-44,0.44,19,19,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,25-34,0.7,25,25,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",male,25-34,1.77,396,410,2,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Keep Calm",male,25-34,0,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,25-34,23.58,1554,1570,29,27,5,3,3,2,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,45-54,1.56,62,63,3,3,1,1,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,35-44,19.03,1058,1069,33,32,8,5,3,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,45-54,0.19,9,9,1,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,25-34,0.23,21,21,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,25-34,1.62,60,62,2,2,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,35-44,1.12,48,48,2,2,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,35-44,0,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,25-34,0.94,45,45,1,1,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,25-34,10.95,817,832,14,12,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,35-44,0.77,35,39,1,1,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",male,45-54,0.38,12,12,1,1,1,,1,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,55-64,0.34,43,43,2,,,1,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,65+,0.23,20,21,1,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,45-54,0.63,52,52,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,35-44,0.45,79,80,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,25-34,0.41,80,80,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",female,25-34,0.02,6,7,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,45-54,0.01,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",unknown,35-44,0.14,4,5,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,55-64,0.03,3,3,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,35-44,0.25,12,12,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,25-34,10,952,968,17,17,2,1,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",unknown,35-44,0.01,3,3,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",unknown,45-54,0.02,3,3,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",female,45-54,0.04,4,4,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",female,35-44,0.03,12,12,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",female,25-34,0.06,15,15,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",male,65+,0.36,33,33,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,45-54,0.07,8,9,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,25-34,0.03,6,6,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,55-64,0.02,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",female,25-34,0.01,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,65+,0,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",female,55-64,0,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",male,55-64,0.61,37,37,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",male,35-44,1.39,254,262,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,35-44,2.94,196,204,8,7,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,35-44,0.01,10,10,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,25-34,2.3,199,205,7,7,2,1,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",unknown,55-64,0,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",unknown,25-34,0.03,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,45-54,0.28,13,13,1,1,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",female,25-34,0.06,1,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",female,35-44,0.05,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,65+,0.06,4,4,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,55-64,0.2,6,6,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,35-44,0.17,17,18,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,35-44,7.91,667,675,22,16,4,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,25-34,0.69,56,57,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,25-34,5.04,447,462,9,9,2,1,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Keep Calm",male,65+,0,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,25-34,0.13,8,11,,,,,1,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",unknown,55-64,0.01,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,35-44,4.85,329,347,10,9,1,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - iOS - Memes","TBA 2021 UA iOS - Keep Calm",female,25-34,0.06,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,45-54,6.71,304,306,7,6,2,1,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - iOS - Memes","TBA 2021 UA iOS - Keep Calm",male,25-34,0,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,65+,0.03,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,35-44,0.24,13,14,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,45-54,0.03,4,4,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,35-44,0.05,10,11,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,25-34,0.13,17,18,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,45-54,0.04,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,45-54,0.02,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,35-44,0.11,8,8,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,25-34,0.1,11,11,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,35-44,0.66,35,35,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,45-54,0.05,0,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,45-54,0.49,17,17,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,25-34,0.38,20,27,1,1,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,25-34,11.26,456,500,11,8,1,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,35-44,0.33,10,11,1,1,1,1,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3-6% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,45-54,0.39,37,37,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,25-34,0.55,29,29,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,45-54,0.24,22,23,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",unknown,35-44,0.04,5,5,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",unknown,25-34,0.02,4,5,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,35-44,0.58,95,96,5,,,1,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,45-54,0,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",unknown,45-54,0.01,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,25-34,155.81,10732,10852,211,185,47,25,13,8,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",female,65+,0.03,3,3,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",female,35-44,0.03,5,5,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",female,45-54,0.03,5,5,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,35-44,0.76,35,35,1,1,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,35-44,8.7,268,297,7,7,1,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,35-44,109.61,5752,5968,138,127,27,14,7,1,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,35-44,0,2,2,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",female,35-44,0.03,3,3,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,25-34,0.92,177,182,4,,,2,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",female,45-54,0.01,1,1,,,,,,,2021-03-06,2021-03-06
2021-03-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,25-34,0.54,11,11,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,25-34,0.14,23,24,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,35-44,0.13,18,19,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,45-54,0.07,10,10,,,,,,,2021-03-06,2021-03-06
2021-03-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3-6% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,55-64,0.07,5,5,,,,,,,2021-03-06,2021-03-06
